,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#id (do not edit),enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,model_1,scale_1,max_scale_1,weight_modifier_1,caliber_length_modifier_1,model_2,scale_2,max_scale_2,weight_modifier_2,caliber_length_modifier_2,model_3,scale_3,max_scale_3,weight_modifier_3,caliber_length_modifier_3,model_4,scale_4,max_scale_4,weight_modifier_4,caliber_length_modifier_4,model_5,scale_5,max_scale_5,weight_modifier_5,caliber_length_modifier_5,#,#,#,#,#,#,#,#,#,#
gun_11_x1_france,,279,gun_11_x1,"france, greece",,dante_gun_305_x1,0.76,0.81,1.34,0.95,dant_gun_245_x1,1.125,1.17,1.1,0.767,dant_gun_245_x1,1.125,1.17,1.1,0.767,richelieu_gun_380_x1,0.769,0.814,1.29,0.85,richelieu_gun_380_x1,0.769,0.814,1.29,0.85,,,,,,,,,,
gun_11_x2_france,,279,gun_11_x2,"france, greece",,dante_gun_305_x2,0.76,0.81,1.34,0.95,dant_gun_245_x2,1.125,1.17,1.1,0.767,dant_gun_245_x2,1.125,1.17,1.1,0.767,richelieu_gun_380_x2,0.769,0.814,1.29,0.85,richelieu_gun_380_x2,0.769,0.814,1.29,0.85,,,,,,,,,,
gun_11_x3_france,,279,gun_11_x3,"france, greece",,,,,,,dant_gun_245_x3,1.125,1.17,1.1,0.767,dant_gun_245_x3,1.125,1.17,1.1,0.767,richelieu_gun_380_x3,0.769,0.814,1.29,0.85,richelieu_gun_380_x3,0.769,0.814,1.29,0.85,,,,,,,,,,
gun_12_x1_france,,305,gun_12_x1,"france, greece",,dante_gun_305_x1,0.82,0.87,1.34,0.97,dant_gun_245_x1,1.2,1.24,1.1,0.79,dant_gun_245_x1,1.2,1.24,1.1,0.79,richelieu_gun_380_x1,0.835,0.879,1.29,0.85,richelieu_gun_380_x1,0.835,0.879,1.29,0.85,,,,,,,,,,
gun_12_x2_france,,305,gun_12_x2,"france, greece",,dante_gun_305_x2,0.82,0.87,1.34,0.97,dant_gun_245_x2,1.2,1.24,1.1,0.79,dant_gun_245_x2,1.2,1.24,1.1,0.79,richelieu_gun_380_x2,0.835,0.879,1.29,0.85,richelieu_gun_380_x2,0.835,0.879,1.29,0.85,,,,,,,,,,
gun_12_x3_france,,305,gun_12_x3,"france, greece",,,,,,,dant_gun_245_x3,1.2,1.24,1.1,0.79,dant_gun_245_x3,1.2,1.24,1.1,0.79,richelieu_gun_380_x3,0.835,0.879,1.29,0.85,richelieu_gun_380_x3,0.835,0.879,1.29,0.85,,,,,,,,,,
gun_13_x1_france,,330,gun_13_x1,france,,dante_gun_305_x1,0.9,0.95,1.34,0.956,dant_gun_245_x1,1.275,1.31,1.1,0.807,dant_gun_245_x1,1.275,1.31,1.1,0.807,richelieu_gun_380_x1,0.891,0.92625,1.27,0.865,richelieu_gun_380_x1,00.891,0.92625,1.27,0.865,,,,,,,,,,
gun_13_x2_france,,330,gun_13_x2,france,,dante_gun_305_x2,0.9,0.95,1.34,0.956,dant_gun_245_x2,1.275,1.31,1.1,0.807,dant_gun_245_x2,1.275,1.31,1.1,0.807,richelieu_gun_380_x2,0.891,0.92625,1.27,0.865,richelieu_gun_380_x2,0.891,0.92625,1.27,0.865,,,,,,,,,,
gun_13_x3_france,,330,gun_13_x3,france,,,,,,,dant_gun_245_x3,1.275,1.31,1.1,0.807,dant_gun_245_x3,1.275,1.31,1.1,0.807,richelieu_gun_380_x3,0.891,0.92625,1.27,0.865,richelieu_gun_380_x3,0.891,0.92625,1.27,0.865,,,,,,,,,,
gun_14_x1_france,,356,gun_14_x1,france,,dant_gun_245_x1,1.323,1.36,1.1,0.837,dant_gun_245_x1,1.323,1.36,1.1,0.837,dant_gun_245_x1,1.323,1.36,1.1,0.837,richelieu_gun_380_x1,0.95,0.975,1.27,0.865,richelieu_gun_380_x1,0.95,0.975,1.27,0.865,,,,,,,,,,
gun_14_x2_france,,356,gun_14_x2,france,,dant_gun_245_x2,1.323,1.36,1.1,0.837,dant_gun_245_x2,1.323,1.36,1.1,0.837,dant_gun_245_x2,1.323,1.36,1.1,0.837,richelieu_gun_380_x2,0.95,0.975,1.27,0.865,richelieu_gun_380_x2,0.95,0.975,1.27,0.865,,,,,,,,,,
gun_14_x3_france,,356,gun_14_x3,france,,dant_gun_245_x3,1.323,1.36,1.1,0.837,dant_gun_245_x3,1.323,1.36,1.1,0.837,dant_gun_245_x3,1.323,1.36,1.1,0.837,richelieu_gun_380_x3,0.95,0.975,1.27,0.865,richelieu_gun_380_x3,0.95,0.975,1.27,0.865,,,,,,,,,,
gun_15_x1_france,,381,gun_15_x1,france,,dant_gun_245_x1,1.3965,1.43325,1.1,0.8372,dant_gun_245_x1,1.3965,1.43325,1.1,0.8372,dant_gun_245_x1,1.3965,1.43325,1.1,0.8372,richelieu_gun_380_x1,1,1.0335,1.27,0.883,richelieu_gun_380_x1,1,1.0335,1.27,0.883,,,,,,,,,,
gun_15_x2_france,,381,gun_15_x2,france,,dant_gun_245_x2,1.3965,1.43325,1.1,0.8372,dant_gun_245_x2,1.3965,1.43325,1.1,0.8372,dant_gun_245_x2,1.3965,1.43325,1.1,0.8372,richelieu_gun_380_x2,1,1.0335,1.27,0.883,richelieu_gun_380_x2,1,1.0335,1.27,0.883,,,,,,,,,,
gun_15_x3_france,,381,gun_15_x3,france,,dant_gun_245_x3,1.3965,1.43325,1.1,0.8372,dant_gun_245_x3,1.3965,1.43325,1.1,0.8372,dant_gun_245_x3,1.3965,1.43325,1.1,0.8372,richelieu_gun_380_x3,1,1.0335,1.27,0.883,richelieu_gun_380_x3,1,1.0335,1.27,0.883,,,,,,,,,,
gun_16_x1_france,,406,gun_16_x1,france,,dant_gun_245_x1,1.47,1.51,1.1,0.8372,dant_gun_245_x1,1.47,1.51,1.1,0.8372,richelieu_gun_380_x1,1.05,1.07,1.27,0.89,richelieu_gun_380_x1,1.05,1.07,1.27,0.89,richelieu_gun_380_x1,1.05,1.07,1.27,0.89,,,,,,,,,,
gun_16_x2_france,,406,gun_16_x2,france,,dant_gun_245_x2,1.47,1.51,1.1,0.8372,dant_gun_245_x2,1.47,1.51,1.1,0.8372,richelieu_gun_380_x2,1.05,1.07,1.27,0.89,richelieu_gun_380_x2,1.05,1.07,1.27,0.89,richelieu_gun_380_x2,1.05,1.07,1.27,0.89,,,,,,,,,,
gun_16_x3_france,,406,gun_16_x3,france,,dant_gun_245_x3,1.47,1.51,1.1,0.8372,dant_gun_245_x3,1.47,1.51,1.1,0.8372,richelieu_gun_380_x3,1.05,1.07,1.27,0.89,richelieu_gun_380_x3,1.05,1.07,1.27,0.89,richelieu_gun_380_x3,1.05,1.07,1.27,0.89,,,,,,,,,,
gun_17_x1_france,,432,gun_17_x1,france,,richelieu_gun_380_x1,1.07,1.14,1.21,0.93,richelieu_gun_380_x1,1.07,1.14,1.21,0.93,richelieu_gun_380_x1,1.07,1.14,1.21,0.93,richelieu_gun_380_x1,1.07,1.14,1.21,0.93,richelieu_gun_380_x1,1.07,1.14,1.21,0.93,,,,,,,,,,
gun_17_x2_france,,432,gun_17_x2,france,,richelieu_gun_380_x2,1.07,1.14,1.21,0.93,richelieu_gun_380_x2,1.07,1.14,1.21,0.93,richelieu_gun_380_x2,1.07,1.14,1.21,0.93,richelieu_gun_380_x2,1.07,1.14,1.21,0.93,richelieu_gun_380_x2,1.07,1.14,1.21,0.93,,,,,,,,,,
gun_17_x3_france,,432,gun_17_x3,france,,richelieu_gun_380_x3,1.07,1.14,1.21,0.93,richelieu_gun_380_x3,1.07,1.14,1.21,0.93,richelieu_gun_380_x3,1.07,1.14,1.21,0.93,richelieu_gun_380_x3,1.07,1.14,1.21,0.93,richelieu_gun_380_x3,1.07,1.14,1.21,0.93,,,,,,,,,,
gun_18_x1_france,,457,gun_18_x1,france,,richelieu_gun_380_x1,1.146,1.174,1.21,0.91,richelieu_gun_380_x1,1.146,1.174,1.21,0.91,richelieu_gun_380_x1,1.146,1.174,1.21,0.91,richelieu_gun_380_x1,1.146,1.174,1.21,0.91,richelieu_gun_380_x1,1.146,1.174,1.21,0.91,,,,,,,,,,
gun_18_x2_france,,457,gun_18_x2,france,,richelieu_gun_380_x2,1.146,1.174,1.21,0.91,richelieu_gun_380_x2,1.146,1.174,1.21,0.91,richelieu_gun_380_x2,1.146,1.174,1.21,0.91,richelieu_gun_380_x2,1.146,1.174,1.21,0.91,richelieu_gun_380_x2,1.146,1.174,1.21,0.91,,,,,,,,,,
gun_18_x3_france,,457,gun_18_x3,france,,richelieu_gun_380_x3,1.146,1.174,1.21,0.91,richelieu_gun_380_x3,1.146,1.174,1.21,0.91,richelieu_gun_380_x3,1.146,1.174,1.21,0.91,richelieu_gun_380_x3,1.146,1.174,1.21,0.91,richelieu_gun_380_x3,1.146,1.174,1.21,0.91,,,,,,,,,,
gun_19_x1_france,,483,gun_19_x1,france,,richelieu_gun_380_x1,1.22,1.25,1.23,0.9,richelieu_gun_380_x1,1.22,1.25,1.23,0.9,richelieu_gun_380_x1,1.22,1.25,1.23,0.9,richelieu_gun_380_x1,1.22,1.25,1.23,0.9,richelieu_gun_380_x1,1.22,1.25,1.23,0.9,,,,,,,,,,
gun_19_x2_france,,483,gun_19_x2,france,,richelieu_gun_380_x2,1.22,1.25,1.23,0.9,richelieu_gun_380_x2,1.22,1.25,1.23,0.9,richelieu_gun_380_x2,1.22,1.25,1.23,0.9,richelieu_gun_380_x2,1.22,1.25,1.23,0.9,richelieu_gun_380_x2,1.22,1.25,1.23,0.9,,,,,,,,,,
gun_19_x3_france,,483,gun_19_x3,france,,richelieu_gun_380_x3,1.22,1.25,1.23,0.9,richelieu_gun_380_x3,1.22,1.25,1.23,0.9,richelieu_gun_380_x3,1.22,1.25,1.23,0.9,richelieu_gun_380_x3,1.22,1.25,1.23,0.9,richelieu_gun_380_x3,1.22,1.25,1.23,0.9,,,,,,,,,,
gun_20_x1_france,,508,gun_20_x1,france,,richelieu_gun_380_x1,1.26,1.28,1.21,0.9,richelieu_gun_380_x1,1.26,1.28,1.21,0.9,richelieu_gun_380_x1,1.26,1.28,1.21,0.9,richelieu_gun_380_x1,1.26,1.28,1.21,0.9,richelieu_gun_380_x1,1.26,1.28,1.21,0.9,,,,,,,,,,
gun_20_x2_france,,508,gun_20_x2,france,,richelieu_gun_380_x2,1.26,1.28,1.21,0.9,richelieu_gun_380_x2,1.26,1.28,1.21,0.9,richelieu_gun_380_x2,1.26,1.28,1.21,0.9,richelieu_gun_380_x2,1.26,1.28,1.21,0.9,richelieu_gun_380_x2,1.26,1.28,1.21,0.9,,,,,,,,,,
gun_20_x3_france,,508,gun_20_x3,france,,richelieu_gun_380_x3,1.26,1.28,1.21,0.9,richelieu_gun_380_x3,1.26,1.28,1.21,0.9,richelieu_gun_380_x3,1.26,1.28,1.21,0.9,richelieu_gun_380_x3,1.26,1.28,1.21,0.9,richelieu_gun_380_x3,1.26,1.28,1.21,0.9,,,,,,,,,,
###,,,###,,,SMALL GUNS RUSSIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gun_2_x1_russia_bb,bc,ca,cl,dd",,51,gun_2_x1,russia,"bb,bc,ca,cl,dd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gun_2_x2_russia_bb,bc,ca,cl,dd",,51,gun_2_x2,russia,"bb,bc,ca,cl,dd",,,,,,,,,,,,,,,,ussr_gun_50_x2,0.94,1.01,2.17,1.32,ussr_gun_50_x2,0.94,1.01,2.17,1.32,,,,,,,,,,
"gun_2_x3_russia_bb,bc,ca,cl,dd",,51,gun_2_x3,russia,"bb,bc,ca,cl,dd",,,,,,,,,,,,,,,,ussr_gun_50_x3,0.94,1.01,2.17,1.27,ussr_gun_50_x3,0.94,1.01,2.17,1.27,,,,,,,,,,
"gun_2_x4_russia_bb,bc,ca,cl,dd",,51,gun_2_x4,russia,"bb,bc,ca,cl,dd",ussr_gun_50_x4,0.94,1.01,2.17,1.27,ussr_gun_50_x4,0.94,1.01,2.17,1.27,ussr_gun_50_x4,0.94,1.01,2.17,1.27,ussr_gun_50_x4,0.94,1.01,2.17,1.27,ussr_gun_50_x4,0.94,1.01,2.17,1.27,,,,,,,,,,
"gun_3_x1_russia_bb,bc,ca,cl,dd",,76,gun_3_x1,russia,"bb,bc,ca,cl,dd,tb",,,,,,,,,,,,,,,,dd_s_gun_b_102_x1,1.2,1.29,1.05,1.31,dd_s_gun_b_102_x1,1.2,1.29,1.05,1.31,,,,,,,,,,
"gun_3_x2_russia_bb,bc,ca,cl,dd",,76,gun_3_x2,russia,"bb,bc,ca,cl,dd",,,,,,,,,,,,,,,,ussr_gun_50_x2,1.02,1.13,2.15,1.54,ussr_gun_50_x2,1.02,1.13,2.15,1.54,,,,,,,,,,
"gun_3_x3_russia_bb,bc,ca,cl",,76,gun_3_x3,russia,"bb,bc,ca,cl",,,,,,,,,,,,,,,,ussr_gun_50_x3,1.02,1.13,2.15,1.5,ussr_gun_50_x3,1.02,1.13,2.15,1.5,,,,,,,,,,
"gun_3_x4_russia_bb,bc,ca,cl",,76,gun_3_x4,russia,"bb,bc,ca,cl",ussr_gun_50_x4,1.02,1.13,2.15,1.5,ussr_gun_50_x4,1.02,1.13,2.15,1.5,ussr_gun_50_x4,1.02,1.13,2.15,1.5,ussr_gun_50_x4,1.02,1.13,2.15,1.5,ussr_gun_50_x4,1.02,1.13,2.15,1.5,,,,,,,,,,
"gun_4_x1_russia_cl, dd",,102,gun_4_x1,russia,"cl, dd, tb",,,,,,,,,,,dd_s_gun_b_102_x1,1.3,1.39,1.05,1.35,dd_s_gun_b_102_x1,1.3,1.39,1.05,1.35,dd_s_gun_b_102_x1,1.3,1.39,1.05,1.35,,,,,,,,,,
"gun_4_x2_russia_cl, dd",,102,gun_4_x2,russia,"cl, dd",,,,,,,,,,,,,,,,ussr_gun_100_x2,0.95,1.04,1.98,1.73,ussr_gun_100_x2,0.95,1.04,1.98,1.73,,,,,,,,,,
"gun_4_x3_russia_cl, dd",,102,gun_4_x3,russia,"cl, dd",,,,,,,,,,,,,,,,ussr_gun_100_x3,0.95,1.04,1.98,1.73,ussr_gun_100_x3,0.95,1.04,1.98,1.73,,,,,,,,,,
"gun_4_x1_russia_bb,bc,ca",,102,gun_4_x1,russia,"bb,bc,ca",tsesarevich_gun_152_x1,0.8,0.89,2,1.4,tsesarevich_gun_152_x1,0.8,0.89,2,1.4,dreadnought_gun_178_x1,0.95,1.04,1.5,1.19,ussr_gun_100_x1,0.95,1.04,1.98,1.73,ussr_gun_100_x1,0.95,1.04,1.98,1.73,,,,,,,,,,
"gun_4_x2_russia_bb,bc,ca",,102,gun_4_x2,russia,"bb,bc,ca",tsesarevich_gun_152_x2,0.8,0.89,2,1.4,tsesarevich_gun_152_x2,0.8,0.89,2,1.4,dreadnought_gun_178_x2,0.95,1.04,1.5,1.19,ussr_gun_100_x2,0.95,1.04,1.98,1.73,ussr_gun_100_x2,0.95,1.04,1.98,1.73,,,,,,,,,,
"gun_4_x3_russia_bb,bc,ca",,102,gun_4_x3,russia,"bb,bc,ca",tsesarevich_gun_152_x3,0.8,0.89,2,1.4,tsesarevich_gun_152_x3,0.8,0.89,2,1.4,dreadnought_gun_178_x3,0.95,1.04,1.5,1.19,ussr_gun_100_x3,0.95,1.04,1.98,1.73,ussr_gun_100_x3,0.95,1.04,1.98,1.73,,,,,,,,,,
"gun_5_x1_russia_cl, dd",,127,gun_5_x1,russia,"cl, dd",,,,,,,,,,,dd_s_gun_b_102_x1,1.4,1.49,1.05,1.22,dd_s_gun_b_102_x1,1.4,1.49,1.05,1.22,dd_s_gun_b_102_x1,1.4,1.45,1.05,1.22,,,,,,,,,,
"gun_5_x2_russia_cl, dd",,127,gun_5_x2,russia,"cl, dd",tsesarevich_gun_152_x2,0.9,0.99,1.55,1.23,tsesarevich_gun_152_x2,0.9,0.99,1.55,1.23,dreadnought_gun_178_x2,1.05,1.14,1.55,1.06,ussr_gun_100_x2,1.05,1.077,1.98,1.52,ussr_gun_100_x2,1.05,1.077,1.98,1.52,,,,,,,,,,
"gun_5_x3_russia_cl, dd",,127,gun_5_x3,russia,"cl, dd",tsesarevich_gun_152_x3,0.9,0.99,1.55,1.23,tsesarevich_gun_152_x3,0.9,0.99,1.55,1.23,dreadnought_gun_178_x3,1.05,1.14,1.55,1.06,ussr_gun_100_x3,1.05,1.077,1.98,1.52,ussr_gun_100_x3,1.05,1.077,1.98,1.52,,,,,,,,,,
"gun_5_x1_russia_bb,bc,ca",,127,gun_5_x1,russia,"bb,bc,ca",tsesarevich_gun_152_x1,0.9,0.99,1.55,1.23,tsesarevich_gun_152_x1,0.9,0.99,1.55,1.23,dreadnought_gun_178_x1,1.05,1.14,1.55,1.06,ussr_gun_152_x1,0.92,0.99,1.55,1.29,ussr_gun_152_x1,0.92,0.99,1.55,1.29,,,,,,,,,,
"gun_5_x2_russia_bb,bc,ca",,127,gun_5_x2,russia,"bb,bc,ca",tsesarevich_gun_152_x2,0.9,0.99,1.55,1.23,tsesarevich_gun_152_x2,0.9,0.99,1.55,1.23,dreadnought_gun_178_x2,1.05,1.14,1.55,1.06,ussr_gun_152_x2,0.92,0.99,1.55,1.29,ussr_gun_152_x2,0.92,0.99,1.55,1.29,,,,,,,,,,
"gun_5_x3_russia_bb,bc,ca",,127,gun_5_x3,russia,"bb,bc,ca",tsesarevich_gun_152_x3,0.9,0.99,1.55,1.23,tsesarevich_gun_152_x3,0.9,0.99,1.55,1.23,dreadnought_gun_178_x3,1.05,1.14,1.55,1.06,ussr_gun_152_x3,0.92,0.99,1.55,1.29,ussr_gun_152_x3,0.92,0.99,1.55,1.29,,,,,,,,,,
"gun_6_x1_russia_bb,bc,ca,cl",,152,gun_6_x1,russia,"bb,bc,ca,cl",tsesarevich_gun_152_x1,1,1.09,1.25,1.25,tsesarevich_gun_152_x1,1,1.09,1.25,1.25,ussr_gun_152_x1,1,1.09,1.36,1.35,ussr_gun_152_x1,1,1.09,1.36,1.35,ussr_gun_152_x1,1,1.09,1.36,1.35,,,,,,,,,,
"gun_6_x2_russia_bb,bc,ca,cl",,152,gun_6_x2,russia,"bb,bc,ca,cl",tsesarevich_gun_152_x2,1,1.09,1.25,1.25,tsesarevich_gun_152_x2,1,1.09,1.25,1.25,ussr_gun_152_x2,1,1.09,1.36,1.35,ussr_gun_152_x2,1,1.09,1.36,1.35,ussr_gun_152_x2,1,1.09,1.36,1.35,,,,,,,,,,
"gun_6_x3_russia_bb,bc,ca,cl",,152,gun_6_x3,russia,"bb,bc,ca,cl",tsesarevich_gun_152_x3,1,1.09,1.25,1.25,tsesarevich_gun_152_x3,1,1.09,1.25,1.25,ussr_gun_152_x3,1,1.09,1.36,1.35,ussr_gun_152_x3,1,1.09,1.36,1.35,ussr_gun_152_x3,1,1.09,1.36,1.35,,,,,,,,,,
"gun_7_x1_russia_bb,bc,ca,cl",,178,gun_7_x1,russia,"bb,bc,ca,cl",tsesarevich_gun_152_x1,1.1,1.19,1.25,1.32,tsesarevich_gun_152_x1,1.1,1.19,1.25,1.32,ussr_gun_152_x1,1.11,1.2,1.36,1.37,ussr_gun_152_x1,1.11,1.2,1.36,1.37,ussr_gun_152_x1,1.11,1.2,1.36,1.37,,,,,,,,,,
"gun_7_x2_russia_bb,bc,ca,cl",,178,gun_7_x2,russia,"bb,bc,ca,cl",tsesarevich_gun_152_x2,1.1,1.19,1.25,1.32,tsesarevich_gun_152_x2,1.1,1.19,1.25,1.32,ussr_gun_152_x2,1.11,1.2,1.36,1.37,ussr_gun_152_x2,1.11,1.2,1.36,1.37,ussr_gun_152_x2,1.11,1.2,1.36,1.37,,,,,,,,,,
"gun_7_x3_russia_bb,bc,ca,cl",,178,gun_7_x3,russia,"bb,bc,ca,cl",tsesarevich_gun_152_x3,1.1,1.19,1.25,1.32,tsesarevich_gun_152_x3,1.1,1.19,1.25,1.32,ussr_gun_152_x3,1.11,1.2,1.36,1.37,ussr_gun_152_x3,1.11,1.2,1.36,1.37,ussr_gun_152_x3,1.11,1.2,1.36,1.37,,,,,,,,,,
"gun_8_x1_russia_bb,bc",,203,gun_8_x1,russia,"bb,bc",tsesarevich_gun_152_x1,1.2,1.29,1.25,1.32,tsesarevich_gun_152_x1,1.2,1.29,1.25,1.32,warrior_gun_228_x1,1.025,1.095,1.15,1.24,ussr_gun_406_x1,0.5,0.54,1.82,1.31,ussr_gun_406_x1,0.5,0.54,1.82,1.31,,,,,,,,,,
"gun_8_x2_russia_bb,bc",,203,gun_8_x2,russia,"bb,bc",tsesarevich_gun_152_x2,1.2,1.29,1.25,1.32,tsesarevich_gun_152_x2,1.2,1.29,1.25,1.32,warrior_gun_228_x2,1.025,1.095,1.15,1.24,ussr_gun_406_x2,0.5,0.54,1.82,1.31,ussr_gun_406_x2,0.5,0.54,1.82,1.31,,,,,,,,,,
"gun_8_x3_russia_bb,bc",,203,gun_8_x3,russia,"bb,bc",tsesarevich_gun_152_x3,1.2,1.29,1.25,1.32,tsesarevich_gun_152_x3,1.2,1.29,1.25,1.32,warrior_gun_228_x3,1.025,1.095,1.15,1.24,ussr_gun_406_x3,0.5,0.54,1.82,1.31,ussr_gun_406_x3,0.5,0.54,1.82,1.31,,,,,,,,,,
"gun_8_x1_russia_ca,cl",,203,gun_8_x1,russia,"ca,cl",tsesarevich_gun_152_x1,1.2,1.29,1.25,1.32,warrior_gun_228_x1,1.025,1.095,1.15,1.24,warrior_gun_228_x1,1.025,1.095,1.15,1.24,ussr_gun_406_x1,0.5,0.54,1.82,1.31,ussr_gun_406_x1,0.5,0.54,1.82,1.31,,,,,,,,,,
"gun_8_x2_russia_ca,cl",,203,gun_8_x2,russia,"ca,cl",tsesarevich_gun_152_x2,1.2,1.29,1.25,1.32,warrior_gun_228_x2,1.025,1.095,1.15,1.24,warrior_gun_228_x2,1.025,1.095,1.15,1.24,ussr_gun_406_x2,0.5,0.54,1.82,1.31,ussr_gun_406_x2,0.5,0.54,1.82,1.31,,,,,,,,,,
"gun_8_x3_russia_ca,cl",,203,gun_8_x3,russia,"ca,cl",tsesarevich_gun_152_x3,1.2,1.29,1.25,1.32,warrior_gun_228_x3,1.025,1.095,1.15,1.24,warrior_gun_228_x3,1.025,1.095,1.15,1.24,ussr_gun_406_x3,0.5,0.54,1.82,1.31,ussr_gun_406_x3,0.5,0.54,1.82,1.31,,,,,,,,,,
###,,,###,,,BIG GUNS RUSSIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_9_x1_russia,,229,gun_9_x1,russia,,tsesarevich_gun_152_x1,1.2,1.29,1.25,1.45,warrior_gun_228_x1,1.1,1.194375,1,1.26,warrior_gun_228_x1,1.1,1.194375,1,1.26,ussr_gun_406_x1,0.55,0.59,1.45,1.31,ussr_gun_406_x1,0.55,0.59,1.45,1.31,,,,,,,,,,
gun_9_x2_russia,,229,gun_9_x2,russia,,tsesarevich_gun_152_x2,1.2,1.29,1.25,1.45,warrior_gun_228_x2,1.1,1.194375,1,1.26,warrior_gun_228_x2,1.1,1.194375,1,1.26,ussr_gun_406_x2,0.55,0.59,1.45,1.31,ussr_gun_406_x2,0.55,0.59,1.45,1.31,,,,,,,,,,
gun_9_x3_russia,,229,gun_9_x3,russia,,tsesarevich_gun_152_x3,1.2,1.29,1.25,1.45,warrior_gun_228_x3,1.1,1.194375,1,1.26,warrior_gun_228_x3,1.1,1.194375,1,1.26,ussr_gun_406_x3,0.55,0.59,1.45,1.31,ussr_gun_406_x3,0.55,0.59,1.45,1.31,,,,,,,,,,
gun_10_x1_russia,,254,gun_10_x1,russia,,tsesarevich_gun_305_x1,0.9,0.94,1.5,1.17,warrior_gun_228_x1,1.225,1.33,1,1.21,warrior_gun_228_x1,1.225,1.33,1,1.21,ussr_gun_406_x1,0.6,0.64,1.45,1.28,ussr_gun_406_x1,0.6,0.64,1.45,1.28,,,,,,,,,,
gun_10_x2_russia,,254,gun_10_x2,russia,,tsesarevich_gun_305_x2,0.9,0.94,1.5,1.17,warrior_gun_228_x2,1.225,1.33,1,1.21,warrior_gun_228_x2,1.225,1.33,1,1.21,ussr_gun_406_x2,0.6,0.64,1.45,1.28,ussr_gun_406_x2,0.6,0.64,1.45,1.28,,,,,,,,,,
gun_10_x3_russia,,254,gun_10_x3,russia,,tsesarevich_gun_305_x3,0.9,0.94,1.5,1.17,warrior_gun_228_x3,1.225,1.33,1,1.21,warrior_gun_228_x3,1.225,1.33,1,1.21,ussr_gun_406_x3,0.6,0.64,1.45,1.28,ussr_gun_406_x3,0.6,0.64,1.45,1.28,,,,,,,,,,
gun_11_x1_russia,,279,gun_11_x1,russia,,tsesarevich_gun_305_x1,0.95,0.99,1.5,0.98,dreadnought_gun_b_305_x1,1.05,1.11,1.14,1.26,dreadnought_gun_b_305_x1,1.05,1.11,1.14,1.26,ussr_gun_406_x1,0.65,0.69,1.45,1.04,ussr_gun_406_x1,0.65,0.69,1.45,1.04,,,,,,,,,,
gun_11_x2_russia,,279,gun_11_x2,russia,,tsesarevich_gun_305_x2,0.95,0.99,1.5,0.98,dreadnought_gun_b_305_x2,1.05,1.11,1.14,1.26,dreadnought_gun_b_305_x2,1.05,1.11,1.14,1.26,ussr_gun_406_x2,0.65,0.69,1.45,1.04,ussr_gun_406_x2,0.65,0.69,1.45,1.04,,,,,,,,,,
gun_11_x3_russia,,279,gun_11_x3,russia,,tsesarevich_gun_305_x3,0.95,0.99,1.5,0.98,dreadnought_gun_b_305_x3,1.05,1.11,1.14,1.26,dreadnought_gun_b_305_x3,1.05,1.11,1.14,1.26,ussr_gun_406_x3,0.65,0.69,1.45,1.04,ussr_gun_406_x3,0.65,0.69,1.45,1.04,,,,,,,,,,
gun_12_x1_russia,,305,gun_12_x1,russia,,tsesarevich_gun_305_x1,1,1.09,1.5,,dreadnought_gun_b_305_x1,1.12,1.18,1.14,1.27,dreadnought_gun_b_305_x1,1.12,1.18,1.14,1.27,ussr_gun_406_x1,0.7,0.74,1.45,1.06,ussr_gun_406_x1,0.7,0.74,1.45,1.06,,,,,,,,,,
gun_12_x2_russia,,305,gun_12_x2,russia,,tsesarevich_gun_305_x2,1,1.09,1.5,,dreadnought_gun_b_305_x2,1.12,1.18,1.14,1.27,dreadnought_gun_b_305_x2,1.12,1.18,1.14,1.27,ussr_gun_406_x2,0.7,0.74,1.45,1.06,ussr_gun_406_x2,0.7,0.74,1.45,1.06,,,,,,,,,,
gun_12_x3_russia,,305,gun_12_x3,russia,,tsesarevich_gun_305_x3,1,1.09,1.5,,dreadnought_gun_b_305_x3,1.12,1.18,1.14,1.27,dreadnought_gun_b_305_x3,1.12,1.18,1.11,1.27,ussr_gun_406_x3,0.7,0.74,1.45,1.06,ussr_gun_406_x3,0.7,0.74,1.45,1.06,,,,,,,,,,
gun_13_x1_russia,,330,gun_13_x1,russia,,tsesarevich_gun_305_x1,1.06,1.1,1.5,1.03,dreadnought_gun_b_305_x1,1.19,1.25,1.14,1.3,dreadnought_gun_b_305_x1,1.19,1.25,1.14,1.3,ussr_gun_406_x1,0.75,0.79,1.45,1.06,ussr_gun_406_x1,0.75,0.79,1.45,1.06,,,,,,,,,,
gun_13_x2_russia,,330,gun_13_x2,russia,,tsesarevich_gun_305_x2,1.06,1.1,1.5,1.03,dreadnought_gun_b_305_x2,1.19,1.25,1.14,1.3,dreadnought_gun_b_305_x2,1.19,1.25,1.14,1.3,ussr_gun_406_x2,0.72,0.74,1.45,1.06,ussr_gun_406_x2,0.75,0.79,1.45,1.06,,,,,,,,,,
